"BehaviorSpace results (NetLogo 5.0.5)"
"PTM_R.nlogo"
"sire-offspring"
"04/27/2014 11:40:40:533 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","4","0","4"
"[run number]","initial-males","distribution","male-min-resources","distance-trees","x-num-territories","regeneration-time","female-min-resources","age-of-dispersal","stop-ticks","prob-subordinate-win","create-figures","total-trees","table-name1","cost-offspring","initial-females","table-name2","y-num-territories","energy-to-reproduce","export-tables","[step]","length [offspring-sired] of males"
"656","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"657","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"658","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"659","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"660","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"661","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"662","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"663","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"664","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"665","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"666","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"667","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"668","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"669","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"670","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"671","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"672","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"673","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"674","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"675","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"676","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"677","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"678","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"679","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"680","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"681","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"682","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"683","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"684","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"685","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"686","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"687","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"688","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"689","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"690","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"691","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"692","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"693","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"694","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"695","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"696","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"697","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"698","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"699","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"700","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"701","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"702","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"703","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"704","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"705","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"706","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"707","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"708","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"709","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"710","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"711","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"712","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"713","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"714","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"715","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"716","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"717","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"718","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"719","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"720","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"721","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"722","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"723","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"724","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"725","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"726","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"727","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"728","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"729","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"730","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"731","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"732","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"733","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"734","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"735","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"736","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"737","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"738","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"739","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"740","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"741","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"742","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"743","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"744","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"745","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"746","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"747","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"748","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"749","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"750","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"751","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"752","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"753","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"754","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"755","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"756","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"757","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"758","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"759","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"760","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"761","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"762","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"763","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"764","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"765","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"766","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"767","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"768","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"769","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"770","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"771","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"772","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"773","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"774","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"775","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"776","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"777","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"778","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"779","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"780","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"781","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"782","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"783","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"784","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"785","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"786","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"787","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"788","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"789","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"790","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"791","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"792","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"793","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"794","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"795","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"796","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"797","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"798","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"799","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"800","24","3","5","0.25","5","10","10","10","1000","0.2","false","50","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"801","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"802","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"803","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"804","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"805","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"806","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"807","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"808","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"809","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"810","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"811","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"812","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"813","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"814","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"815","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"816","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"817","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"818","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"819","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"820","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"821","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"822","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"823","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"824","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"825","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"826","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"827","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"828","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"829","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"830","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"831","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"832","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"833","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"834","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"835","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"836","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"837","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"838","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"839","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"840","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"841","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"842","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"843","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"844","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"845","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"846","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"847","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"848","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"849","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"850","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"851","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"852","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"853","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"854","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"855","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"856","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"857","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"858","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"859","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"860","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"861","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"862","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"863","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"864","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"865","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"866","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"867","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"868","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"869","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"870","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"871","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"872","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"873","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"874","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"875","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"876","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"877","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"878","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"879","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"880","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
